context_length,alpha,beta,adapt,pretrain,chars_processed,time_microsec,bpc
12,49,77,1,1,11500000,9969459,0
12,49,77,1,1,12000000,10435201,0
13,49,77,0,1,500000,411155,0
13,49,77,0,1,1000000,856135,0
13,49,77,0,1,1500000,1313164,0
13,49,77,0,1,2000000,1763882,0
13,49,77,0,1,2500000,2237291,0
13,49,77,0,1,3000000,2711095,0
13,49,77,0,1,3500000,3178819,0
13,49,77,0,1,4000000,3648645,0
13,49,77,0,1,4500000,4123738,0
13,49,77,0,1,5000000,4567483,0
13,49,77,0,1,5500000,5050597,0
13,49,77,0,1,6000000,5541677,0
13,49,77,0,1,6500000,6029016,0
13,49,77,0,1,7000000,6503228,0
13,49,77,0,1,7500000,6933612,0
13,49,77,0,1,8000000,7378325,0
13,49,77,0,1,8500000,7868552,0
13,49,77,0,1,9000000,8371949,0
13,49,77,0,1,9500000,8892264,0
13,49,77,0,1,10000000,9406316,0
13,49,77,0,1,10500000,9866376,0
13,49,77,0,1,11000000,10307857,0
13,49,77,0,1,11500000,10774722,0
13,49,77,0,1,12000000,11287942,0
13,49,77,1,1,500000,412717,0
13,49,77,1,1,1000000,858515,0
13,49,77,1,1,1500000,1314206,0
13,49,77,1,1,2000000,1780049,0
13,49,77,1,1,2500000,2284958,0
13,49,77,1,1,3000000,2774800,0
13,49,77,1,1,3500000,3242797,0
13,49,77,1,1,4000000,3712944,0
13,49,77,1,1,4500000,4187177,0
13,49,77,1,1,5000000,4645186,0
13,49,77,1,1,5500000,5111296,0
13,49,77,1,1,6000000,5578200,0
13,49,77,1,1,6500000,6046285,0
13,49,77,1,1,7000000,6521597,0
13,49,77,1,1,7500000,6951408,0
13,49,77,1,1,8000000,7438082,0
13,49,77,1,1,8500000,7934179,0
13,49,77,1,1,9000000,8419224,0
13,49,77,1,1,9500000,8930405,0
13,49,77,1,1,10000000,9440875,0
13,49,77,1,1,10500000,9899573,0
13,49,77,1,1,11000000,10337996,0
13,49,77,1,1,11500000,10803317,0
13,49,77,1,1,12000000,11314940,0
